"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"28770",-1.0059054054054,5.84078378378378,-10.373018773496,9.80557399836972e-22,1.71478411829434e-20,38.6023959079179
"52505",-1.10814864864865,6.34508108108108,-10.3527356103062,1.14615303886658e-21,1.98581626511772e-20,38.4483383232513
"58589",-1.28923648648649,6.46040202702703,-10.3262480482202,1.4049191528916e-21,2.41625433721577e-20,38.2473690745811
"20482",-1.08825,5.84254391891892,-10.3147959628333,1.53406400561532e-21,2.62389448565574e-20,38.1605535626761
"60068",-1.41111486486486,11.6578885135135,-10.2906162277162,1.84679208487497e-21,3.1188784740235e-20,37.9774021051792
"40597",-2.2621418918919,9.90723310810811,-10.2837021399836,1.94734090171566e-21,3.27685638065679e-20,37.9250681303441
"18278",-2.30027027027027,8.21037162162162,-10.281543316701,1.97983698413118e-21,3.31365918131151e-20,37.9087310209283
"42449",-1.5201081081081,7.89154054054054,-10.2768324581119,2.05263180194985e-21,3.42324833138018e-20,37.8730867751192
"55889",-1.25544594594594,7.33235810810811,-10.2556850494956,2.41360551131012e-21,3.97565020489745e-20,37.713172556017
"35486",-1.0099527027027,5.78610472972973,-10.2026953103711,3.6196213587529e-21,5.87937108202989e-20,37.3131606784184
"6502",-1.17606756756756,10.2121689189189,-10.1996083557475,3.70597867643588e-21,5.99881254268755e-20,37.2898882866741
"9004",-1.50509459459459,7.88169594594595,-10.1934356141992,3.88485008392672e-21,6.2774883221448e-20,37.2433624482433
"55024",-1.00035810810811,5.96701013513514,-10.1918170644317,3.93315521183081e-21,6.32278353297062e-20,37.2311651835498
"50981",-1.43771621621621,8.08489189189189,-10.1241226971096,6.58940503001119e-21,1.03963698922065e-19,36.7218632763981
"36951",-1.71368243243243,10.1342331081081,-10.1139162223435,7.1215463575115e-21,1.11420046355983e-19,36.6452170722515
"6386",-1.28904054054054,8.06279054054054,-10.1124895661489,7.19925449651251e-21,1.12447788095778e-19,36.6345064974979
"16834",-1.706,10.1013783783784,-10.1079024692442,7.45486386915465e-21,1.16153298469866e-19,36.6000740015041
"55046",-1.29565540540541,9.86360472972973,-10.0997275514857,7.93295924950445e-21,1.23085848654003e-19,36.5387288242162
"49088",-1.29953378378379,9.10379391891892,-10.0756885092723,9.52265231261264e-21,1.46055631207875e-19,36.3584785100333
"43928",-1.15373648648648,13.0880574324324,-10.0484599840901,1.17083779433806e-20,1.78119648842714e-19,36.1545668477368
"28075",-1.32716216216216,10.1863175675676,-10.0457566862921,1.1950879310661e-20,1.81513679919716e-19,36.1343369100748
"12286",-1.17053378378378,7.82598310810811,-10.0378054939451,1.26934581149432e-20,1.92479731156253e-19,36.0748502450904
"39393",-1.1426418918919,9.8243277027027,-10.0157253961915,1.50047568250124e-20,2.25698560859833e-19,35.9097802455027
"34677",-1.40918243243244,6.86530743243243,-9.96072781986343,2.27431623341677e-20,3.32476604372614e-19,35.4994032391041
"25517",-1.16106081081081,8.04765878378378,-9.9564005700423,2.34986000551195e-20,3.41917421641832e-19,35.4671621448305
"1907",-1.08082432432433,8.00225,-9.95327534032044,2.40596482077664e-20,3.48995455243198e-19,35.4438813000232
"29958",-2.31766216216216,10.1380405405405,-9.88523696490885,4.01784064520597e-20,5.71290533078223e-19,34.9379490105574
"42908",-1.74639864864865,7.74638851351351,-9.81657571548958,6.72942521277207e-20,9.34132081464325e-19,34.4291608717492
"55867",-1.81591216216215,10.816875,-9.77890519297843,8.92358111307523e-20,1.21526964911109e-18,34.1507844696204
"14674",-1.30622972972974,7.3817027027027,-9.76823185982377,9.66545923022786e-20,1.30679243580942e-18,34.0720105538246
"39927",-1.24923648648649,7.72957094594595,-9.76142018981727,1.01706192009737e-19,1.37112843291513e-18,34.0217604772634
"21723",-1.70737162162163,7.6951722972973,-9.74468527108776,1.15258057064989e-19,1.54713684634152e-18,33.8983824926706
"58755",-1.36945945945945,12.5245135135135,-9.74313587493926,1.16599988042115e-19,1.56067165682694e-18,33.886965094592
"9587",-1.01975,7.63670608108108,-9.69647375359678,1.65162920759422e-19,2.16727108923584e-18,33.5435541104061
"30943",-1.08194594594595,10.43775,-9.67859603043672,1.8869093188215e-19,2.46563178587904e-18,33.4122087776246
"36798",-1.2479054054054,7.59860810810811,-9.67698321092218,1.90970474938323e-19,2.4884676372186e-18,33.4003657891291
"36710",-1.03935810810811,10.1253006756757,-9.64942917824379,2.34421309139379e-19,3.03353494925039e-18,33.1981943066287
"35573",-1.37560135135135,9.52584121621622,-9.63947428928393,2.5242432508407e-19,3.23518080203638e-18,33.1252264905269
"17824",-1.40734459459459,7.68658445945946,-9.61784536246897,2.96408713528393e-19,3.78335596694631e-18,32.966825533064
"55152",-1.33603378378379,10.292847972973,-9.61301245716656,3.07232871237636e-19,3.90023167340478e-18,32.9314568914077
"20568",-1.55972972972974,8.51875,-9.58153101952489,3.88004412617932e-19,4.85966437008484e-18,32.7012949582418
"30742",-1.10233108108108,12.1984763513514,-9.57731570065948,4.003104936701e-19,5.00709221761692e-18,32.6705067779826
"17369",-1.19325,5.81221283783784,-9.57077350269794,4.2018120678781e-19,5.24861865247897e-18,32.6227375023585
"7998",-1.19691891891891,12.6875067567568,-9.56287635757155,4.45475676010994e-19,5.54238088398784e-18,32.5650977384726
"28310",-1.06812162162162,9.59177702702703,-9.53684834435057,5.40034789040092e-19,6.67445903072536e-18,32.375302402882
"18845",-1.15977027027027,7.09820945945946,-9.50312990917019,6.92701254919584e-19,8.50513509321211e-18,32.1298370998507
"24983",-1.31728378378379,9.31868918918919,-9.48948293029752,7.66039946722594e-19,9.3687186163877e-18,32.0306207065102
"10405",-1.18598648648649,12.8133175675676,-9.46870182724416,8.92775172876005e-19,1.08477980745817e-17,31.8796840607253
"40988",-1.13136486486487,7.33774324324324,-9.42064244584508,1.2712239223653e-18,1.51510458823564e-17,31.5313008826213
"15634",-1.0630472972973,5.72245608108108,-9.41523459659823,1.32271675706685e-18,1.57047436283216e-17,31.4921590277518
"40867",-1.13226351351351,9.38866554054054,-9.39160595262709,1.57309276561662e-18,1.84203453255433e-17,31.3212780036758
"17989",-1.02786486486486,11.3745945945946,-9.34784343411035,2.16736562409575e-18,2.51274755626268e-17,31.0054049003184
"14970",-1.17828378378379,12.6954324324324,-9.34511359267654,2.21107042157688e-18,2.55707971128223e-17,30.9857277827394
"22229",-1.45672972972973,6.41393918918919,-9.3373733354074,2.33980447243048e-18,2.69928614599995e-17,30.9299518467769
"18463",-1.29030405405405,9.5645304054054,-9.32910539337278,2.48553692258874e-18,2.85684071839561e-17,30.8704012856876
"41506",-1.26227702702702,7.60908445945946,-9.30261228483066,3.0159275303949e-18,3.42439538523965e-17,30.6797766743467
"21700",-1.03047297297297,6.0790472972973,-9.3006930895189,3.05844808810974e-18,3.46426638164101e-17,30.6659791084043
"38789",-1.20545945945945,9.40822972972973,-9.27353304501195,3.72799793561562e-18,4.20230707055659e-17,30.4708864534356
"34162",-1.21514189189189,9.03476689189189,-9.26731219609393,3.90075647498525e-18,4.3917542214154e-17,30.4262457795629
"36801",-1.04182432432432,8.38149324324324,-9.24082408922617,4.72974449101512e-18,5.26803445927827e-17,30.2363526199534
"41067",-1.13950000000001,4.96855405405405,-9.22611377861017,5.26331691040637e-18,5.8484077213494e-17,30.1310241681341
"55685",-1.00524324324324,6.75460810810811,-9.2115858976527,5.84880091740666e-18,6.49126706800198e-17,30.0270931784297
"43456",-1.01972297297298,10.0188885135135,-9.11185292054287,1.20359815677044e-17,1.29733460308113e-16,29.3160805882282
"21373",-1.02919594594594,9.57570608108108,-9.06632503800234,1.67085813360263e-17,1.76638968338827e-16,28.9929506854079
"18768",-1.02313513513513,8.99062837837838,-8.91819886892109,4.8274300744328e-17,4.90395611035757e-16,27.9480220767557
"35728",-1.53822297297298,6.77866554054054,-8.90394013954465,5.34378328359023e-17,5.40502015148867e-16,27.847958181577
"50254",-1.00641891891892,6.30525675675676,-8.76025281242361,1.48036503719568e-16,1.44123780312204e-15,26.8448061177701
"50143",-1.05738513513514,7.77901689189189,-8.67546591140488,2.68890189275146e-16,2.55664289721369e-15,26.2573747049548
"20204",-1.35145945945946,6.91652027027027,-8.61525502041935,4.09987811464814e-16,3.79786729115327e-15,25.8422796685993
"51654",-1.05321621621622,10.2985337837838,-8.56106798352494,5.9842366487827e-16,5.47297341994242e-15,25.4701967379055
"29218",-1.53492567567568,11.8202263513514,-8.51130205418555,8.45893539671682e-16,7.63916984282651e-15,25.12972165471
"37951",-1.10387837837838,8.0605,-8.36921178692342,2.25752629008388e-15,1.97396410934811e-14,24.1642839764254
"32690",-1.15225675675676,8.44459459459459,-8.34624580883693,2.64325684150795e-15,2.29835604174242e-14,24.0091804161666
"21737",-1.92772972972974,11.6851959459459,-8.21215607696428,6.60497730649251e-15,5.48811435875168e-14,23.1088959844968
"27997",-1.09712162162162,6.09507432432432,-8.16317683729494,9.20835901657801e-15,7.54408116979894e-14,22.7823323225903
"15655",-1.00775675675676,9.49702027027027,-8.12009622506637,1.23219560518599e-14,9.96406402949017e-14,22.496120259773
"57768",-1.15418243243243,6.99190878378378,-8.08047259671562,1.60940473451372e-14,1.28917728562589e-13,22.2337265558204
"28470",-1.49674324324325,9.98236486486486,-8.0605458204099,1.84019205777459e-14,1.46401674256285e-13,22.1020784001166
"52184",-1.38316891891893,7.92665878378378,-8.04093687564492,2.09916484460811e-14,1.65876573362782e-13,21.9727334050059
"52065",-1.01322972972973,10.6830675675676,-7.89581698378278,5.52788710845227e-14,4.18099529399187e-13,21.0218227654577
"40541",-1.03988513513513,7.27681418918919,-7.8417974706637,7.90440974579532e-14,5.85539648310855e-13,20.670737758965
"30064",-1.06635135135135,10.4604459459459,-7.83664541685006,8.17799837376313e-14,6.03893865705824e-13,20.6373359563857
"40333",-1.02781756756757,11.1484628378378,-7.63672713429658,3.02903912421916e-13,2.11382819550029e-12,19.3524766241579
"7814",-1.14742567567567,6.43223986486487,-7.61898296616788,3.39878268808996e-13,2.34852369496083e-12,19.2395082297769
"40650",-1.02268243243243,10.3602398648649,-7.42032100014426,1.21946572512716e-12,7.95074656744925e-12,17.9869092133826
"16347",-1.11069594594596,11.7037331081081,-7.2117689473992,4.5524355176375e-12,2.81324879148061e-11,16.6965274023803
"51408",-1.10052027027027,11.1593141891892,-7.08902624693943,9.76866013200483e-12,5.80658095267073e-11,15.9491479385827
"34746",-1.11580405405405,13.4752533783784,-7.04229860454432,1.3033459478437e-11,7.6548052027782e-11,15.6670165390615
"57506",-1.1739054054054,10.5758986486486,-6.71830709433052,9.28217667393545e-11,4.97103863545164e-10,13.7479546973305
"50329",-1.09787162162162,8.49963851351351,-6.24818374844253,1.4265816433513e-09,6.74436475755167e-09,11.0831429447967
